id,user_id,created_at,updated_at,factor_id,aal,not_after,refreshed_at,user_agent,ip,tag,oauth_client_id,refresh_token_hmac_key,refresh_token_counter,scopes
cc1fbad8-70f8-4075-8c56-ada734b0ad5d,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:55:38 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:55:38 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
f971afde-e395-41d5-aa34-b191a942c51b,cfce9c35-4255-456a-82ab-a308df7c7a39,Mon Feb 16 2026 15:25:09 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:25:09 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
8ab81080-5cd8-4111-8321-c558459d054e,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:55:44 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:55:44 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
cb147ff7-d94e-461d-8136-ea2d9066405d,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:55:48 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:55:48 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
c8b499d6-e8f6-4595-8e33-28c6e06ce70a,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:55:54 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:55:54 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
a6396f75-6ab0-4bbd-bb35-ca65cc9c2247,f49c0d4c-e063-4838-b715-8f2f28996490,Mon Feb 16 2026 15:26:43 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:26:43 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
459caaf5-d047-414c-9c20-64133f402225,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:56:05 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:56:05 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
98e1e1c7-bb41-484f-a607-7b3b7c12c83f,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:56:09 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:56:09 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
00207369-cc3b-40e9-9b08-35a7fea2d0bd,e8746d5c-7416-442b-bfa1-c8f55acf365a,Mon Feb 16 2026 15:28:16 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:28:16 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
eadc1570-e2c5-4125-a315-39a3ea6f65e8,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:48:33 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:48:33 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
6cd0e1eb-ae91-4c02-b106-0b6901a1b5a4,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:56:22 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:56:22 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
4c9a7038-5848-4e5b-a3a9-1e01c0172571,bd98624d-aeb5-454b-8c14-e6a5a3ff2e58,Mon Feb 16 2026 15:29:29 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:29:29 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
a7ed3145-9310-445c-bf7b-c6324c8d9088,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,Fri Mar 06 2026 09:56:28 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 09:56:28 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
df6ebc43-7b8d-4d1f-ba29-ff64eb8d1f93,be17fdf0-8901-40ad-be91-bee871205c38,Mon Feb 16 2026 15:34:41 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:34:41 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
8cb9a4e7-9b3f-462b-8b2a-d6041f354eea,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:43:38 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:43:38 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
e8c1f4a1-d01e-4480-baa6-abc3194c6918,7957680d-0435-4fad-8d13-0758bebdd881,Mon Feb 16 2026 15:35:33 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:35:33 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
e6d1af67-de06-47a3-91d5-316c978730d6,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:43:46 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:43:46 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
8317d93b-cf9a-44f3-b921-18f330132ba5,2351bf16-ae94-4b7c-8e09-d4b19f571e0e,Mon Feb 16 2026 15:36:43 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:36:43 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
e4d3082b-7352-4de6-baec-ae54a8a0683a,4e2d4e1d-bfdc-4095-b1c8-69126f6f08a7,Mon Feb 16 2026 16:21:33 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 16:21:33 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
95386d31-6862-472e-be3c-da231703d182,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:44:23 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:44:23 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
4a269da2-b6bf-470a-bbce-fd7a5abb0c6f,fbeb35cf-f4af-41bf-9819-492e0797b251,Mon Feb 16 2026 15:38:23 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:38:23 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
c5d8b0cb-733d-4a68-b9c3-9267663c2874,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:44:28 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:44:28 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
027ad8ed-ffbc-4117-85d9-5ddccd4af3a7,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:44:32 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:44:32 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
74b3724a-4d7d-4786-b970-1c6a25b80c6f,b7e2b6cd-6743-4a71-b7af-59880ab07270,Mon Feb 16 2026 15:39:36 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:39:36 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
33261233-a433-4665-a97e-fc25785ee5bf,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:50:18 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:50:18 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
b57726c4-4167-4a7a-aa4b-267558971b81,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:50:26 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:50:26 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
112a6119-7187-40c4-93c4-6db9e70084b8,fdd98b47-acae-4b52-bd13-315910ef3c40,Mon Feb 16 2026 15:43:53 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:43:53 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
08b435fe-1cbd-46fc-8eb6-668c3e4627bf,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:50:32 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:50:32 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
c1e2f3e5-df31-47ab-9ade-e20ef83c2221,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:50:56 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:50:56 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
1b556a9a-eafe-4f27-813a-7721a270d453,fba9f0c1-fbb6-464a-9d26-2fe04a00626c,Mon Feb 16 2026 15:45:04 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:45:04 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.98,,,,,
88340ac4-b759-43cb-862f-58ca263196a0,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:51:00 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:51:00 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
5efc925f-6bb6-433d-8419-c4fad9149c0f,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:51:06 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:51:06 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
43188614-9719-49f7-b80e-a6d9038da505,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:54:51 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:54:51 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
cb875b53-de12-4644-91ec-79748896dfa5,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:54:54 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:54:54 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
59f59227-7d90-419a-9059-43b00d0edfad,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 16:54:59 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 16:54:59 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
5d828e8f-7616-418a-81e3-e6d67766b13b,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 17:00:22 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 17:00:22 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
39646196-5bf5-4db4-95b7-b43bc461223c,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 17:00:28 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 17:00:28 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
d7d0f164-5a01-4f3a-aed2-0aebdac6bc01,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 17:00:34 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 17:00:34 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
e5fdd198-9097-4469-8b0d-d6f7edd97294,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 17:00:57 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 17:00:57 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
721bb5b2-a158-482f-87ea-8d898d70e2d0,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 17:01:01 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 17:01:01 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
845f1026-39f7-480f-9309-69e1716d251e,6e0d252b-a959-4eca-b91e-bc1f097387cf,Fri Mar 06 2026 17:01:05 GMT-0400 (Horário Padrão do Amazonas),Fri Mar 06 2026 17:01:05 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
a84f8ef3-6d72-4797-bf8b-831e281fbf52,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 06:59:30 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 06:59:30 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
705f3aa8-b6d6-49c6-8c4d-922f02b5bdb0,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 06:59:41 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 06:59:41 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
595f0820-2431-472a-948a-fcea6d3a5dac,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 06:59:49 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 06:59:49 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
163799e2-b6a4-4bcb-b573-3068f26960c9,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:00:06 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:00:06 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
ca24d098-6001-40d3-8f6c-44d93deb4304,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:00:11 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:00:11 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
e3ca9de2-02c9-4aee-a7ad-25058ef1324c,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:00:15 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:00:15 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
2054629d-8ea3-401b-8e07-387613ff1e60,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:04:13 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:04:13 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
8a1b7144-4c23-4af8-82e1-3e86ab5169ec,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:04:30 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:04:30 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
14840354-d1b4-4d44-b46e-1f772006fc69,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:04:35 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:04:35 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
b83c82e1-2732-4259-9cb6-b8bfae2847f6,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:04:40 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:04:40 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
b6d8c74c-18c6-4232-8f2b-359c6f7e9a62,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:08:18 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:08:18 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
50f9c3c4-85f0-4234-a6aa-e2866176aeb0,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:08:28 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:08:28 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
85a430a1-4697-440e-9e81-5143df7e496a,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:08:46 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:08:46 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
f41dabe9-42e9-43f4-a31b-97804990e8ca,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:08:51 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:08:51 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
0f732102-777a-4d3d-a925-22231887ec48,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:08:54 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:08:54 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1,149.102.251.99,,,,,
28d90f51-11b9-4dc2-879e-14f3d9e221a9,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:09:58 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:09:58 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
fe476b73-7bbd-4270-8bf3-78ccf29676d8,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:10:05 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:10:05 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
45d06ed5-6edb-431d-b809-4dba68e49664,6e0d252b-a959-4eca-b91e-bc1f097387cf,Sat Mar 07 2026 07:10:14 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:10:14 GMT-0400 (Horário Padrão do Amazonas),,aal1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.6 Safari/537.36,149.102.251.99,,,,,
